id,userid,tutor,interface,start_state,selection,action,input,correctness,kc_labels,time
1436,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},factor_2_b_1,input change,-4,CORRECT,['Compute second factor'],2022-03-01 14:28:18
1437,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},sum_factor_1,input change,6,INCORRECT,['Compute sum of factors'],2022-03-01 14:28:25
1438,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},first_expression,input change,(x-2),INCORRECT,[],2022-03-01 14:28:32
1439,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},second_expression,input change,(x-4),INCORRECT,[],2022-03-01 14:28:45
1440,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},final_answer,input change,(x-2)(x-4),INCORRECT,[],2022-03-01 14:29:04
1441,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:29:04
1442,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:29:04
1443,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},sum_factor_1,input change,-6,HINT,['Compute sum of factors'],2022-03-01 14:29:16
1444,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},final_answer,input change,x=2 x=4,INCORRECT,[],2022-03-01 14:29:37
1445,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:29:37
1446,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:29:37
1447,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},final_answer,input change,(x-2) (x-4),INCORRECT,[],2022-03-01 14:30:07
1448,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:30:07
1449,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:30:07
1450,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},final_answer,input change,(x-2)(x-4),INCORRECT,[],2022-03-01 14:30:14
1451,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:30:14
1452,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:30:14
1453,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:30:15
1454,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:30:15
1455,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},sum_factor_1,input change,-6,HINT,['Compute sum of factors'],2022-03-01 14:30:20
1456,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},sum_factor_1,input change,-6,HINT,['Compute sum of factors'],2022-03-01 14:30:22
1457,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},sum_factor_1,input change,-6,HINT,['Compute sum of factors'],2022-03-01 14:30:23
1458,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},sum_factor_1,input change,-6,HINT,['Compute sum of factors'],2022-03-01 14:30:23
1459,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},sum_factor_1,input change,-6,HINT,['Compute sum of factors'],2022-03-01 14:30:24
1460,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},sum_factor_1,input change,-6,CORRECT,['Compute sum of factors'],2022-03-01 14:30:42
1461,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:30:49
1462,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:30:49
1463,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:30:54
1464,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:30:54
1465,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:30:56
1466,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:30:56
1467,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:30:59
1468,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:30:59
1469,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:30:59
1470,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:00
1471,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:05
1472,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:05
1473,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},sum_c_1,input change,checked,HINT,['Determine if sum of factors equals s'],2022-03-01 14:31:07
1474,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:09
1475,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:09
1476,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},sum_c_1,input change,checked,CORRECT,['Determine if sum of factors equals s'],2022-03-01 14:31:11
1477,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:13
1478,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:13
1479,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:15
1480,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:15
1481,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:17
1482,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:17
1483,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:18
1484,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:18
1485,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:19
1486,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:19
1487,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:20
1488,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:20
1489,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:22
1490,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:22
1491,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:22
1492,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:22
1493,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:23
1494,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:23
1495,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:23
1496,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:23
1497,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:27
1498,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:27
1499,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:28
1500,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:28
1501,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:28
1502,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:28
1503,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:28
1504,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:28
1505,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:29
1506,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:29
1507,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:29
1508,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:29
1509,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:29
1510,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:29
1511,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:29
1512,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:29
1513,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:30
1514,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:31:30
1515,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},first_expression,input change,(x-2),HINT,['Create first expression from factors when leading coef is 1'],2022-03-01 14:31:30
1516,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},first_expression,input change,x-2,INCORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 14:31:48
1517,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},first_expression,input change,(x+2),INCORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 14:31:59
1518,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},first_expression,input change,(x-2),CORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 14:32:05
1519,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:32:20
1520,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:32:20
1521,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:32:22
1522,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:32:22
1523,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:32:22
1524,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:32:22
1525,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},second_expression,input change,(x-4),HINT,['Create second expression from factors when leading coef is 1'],2022-03-01 14:32:24
1526,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},second_expression,input change,(x-4) ,CORRECT,['Create second expression from factors when leading coef is 1'],2022-03-01 14:32:43
1527,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:33:02
1528,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:33:02
1529,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:33:02
1530,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:33:02
1531,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:33:02
1532,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,INCORRECT,[],2022-03-01 14:33:03
1533,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},final_answer,input change,(x-2) (x-4),CORRECT,['Combine expressions to create final factored form'],2022-03-01 14:33:07
1534,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 14:33:07
1535,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_leading_one.html,{'initial_problem': 'x^2+1x-20'},,start new problem,,,,2022-03-01 14:33:07
1536,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 14:33:07
1537,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_leading_one.html,{'initial_problem': 'x^2-6x+8'},,start new problem,,,,2022-03-01 14:33:07
1538,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_leading_one.html,{'initial_problem': 'x^2+1x-6'},,start new problem,,,,2022-03-01 14:33:35
1539,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-6'},b_value,input change,1,CORRECT,['Extract b value'],2022-03-01 14:33:44
1540,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-6'},c_value,input change,-6,CORRECT,['Extract c value'],2022-03-01 14:33:46
1541,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-6'},factor_1_b_1,input change,3,CORRECT,['Compute first factor'],2022-03-01 14:34:07
1542,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-6'},factor_2_b_1,input change,-2,CORRECT,['Compute second factor'],2022-03-01 14:34:10
1543,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-6'},sum_factor_1,input change,-6,INCORRECT,['Compute sum of factors'],2022-03-01 14:34:14
1544,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-6'},sum_c_1,input change,checked,INCORRECT,[],2022-03-01 14:34:16
1545,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-6'},sum_factor_1,input change,1,CORRECT,['Compute sum of factors'],2022-03-01 14:34:23
1546,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-6'},sum_c_1,input change,checked,CORRECT,['Determine if sum of factors equals s'],2022-03-01 14:34:25
1547,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-6'},first_expression,input change,(x+3),CORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 14:34:37
1548,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-6'},second_expression,input change,(x-2),CORRECT,['Create second expression from factors when leading coef is 1'],2022-03-01 14:34:47
1549,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-6'},final_answer,input change,(x-2) (x-4),INCORRECT,['Combine expressions to create final factored form'],2022-03-01 14:34:50
1550,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-6'},final_answer,input change,(x+3) (x-2),CORRECT,['Combine expressions to create final factored form'],2022-03-01 14:35:06
1551,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+1x-6'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 14:35:07
1552,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_leading_one.html,{'initial_problem': 'x^2+2x-8'},,start new problem,,,,2022-03-01 14:35:07
1553,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+2x-8'},b_value,input change,2,CORRECT,['Extract b value'],2022-03-01 14:35:12
1554,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+2x-8'},c_value,input change,-8,CORRECT,['Extract c value'],2022-03-01 14:35:15
1555,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+2x-8'},factor_1_b_1,input change,-2,CORRECT,['Compute first factor'],2022-03-01 14:35:35
1556,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+2x-8'},factor_2_b_1,input change,4,CORRECT,['Compute second factor'],2022-03-01 14:35:38
1557,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+2x-8'},sum_factor_1,input change,2,CORRECT,['Compute sum of factors'],2022-03-01 14:35:41
1558,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+2x-8'},sum_c_1,input change,checked,CORRECT,['Determine if sum of factors equals s'],2022-03-01 14:35:42
1559,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+2x-8'},first_expression,input change,(x-2),CORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 14:35:50
1560,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+2x-8'},second_expression,input change,(x-4) ,INCORRECT,['Create second expression from factors when leading coef is 1'],2022-03-01 14:35:54
1561,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+2x-8'},second_expression,input change,(x+4) ,CORRECT,['Create second expression from factors when leading coef is 1'],2022-03-01 14:35:58
1562,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+2x-8'},final_answer,input change,(x-2) (x-4),INCORRECT,['Combine expressions to create final factored form'],2022-03-01 14:36:01
1563,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+2x-8'},final_answer,input change,(x-2) (x+4),CORRECT,['Combine expressions to create final factored form'],2022-03-01 14:36:08
1564,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+2x-8'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 14:36:08
1565,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},,start new problem,,,,2022-03-01 14:36:08
1566,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+2x-8'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 14:36:09
1567,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},,start new problem,,,,2022-03-01 14:36:09
1568,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},b_value,input change,3,CORRECT,['Extract b value'],2022-03-01 14:36:16
1569,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},c_value,input change,2,CORRECT,['Extract c value'],2022-03-01 14:36:17
1570,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},factor_1_b_1,input change,2,CORRECT,['Compute first factor'],2022-03-01 14:36:18
1571,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},factor_2_b_1,input change,1,CORRECT,['Compute second factor'],2022-03-01 14:36:19
